t,TWA,AWA,u,v,r,phi,p,delta,deltaMax,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
27.91667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.92083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.92500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.92917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.93333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.93750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.94167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.94583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.95000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.95417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.95833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.96250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.96667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.97083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.97500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.97917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.98333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.98750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.99167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
27.99583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.00000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.00417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.00833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.01250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.01667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.02083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.02500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.02917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.03333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.03750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.04167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.04583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.05000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.05417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.05833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.06250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.06667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.07083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.07500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.07917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.08333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.08750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.09167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.09583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.10000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.10417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.10833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.11250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.11667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.12083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.12500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.12917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.13333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.13750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.14167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.14583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.15000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.15417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.15833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.16250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.16667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.17083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.17500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.17917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.18333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.18750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.19167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.19583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.20000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.20417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.20833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.21250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.21667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.22083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.22500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.22917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.23333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.23750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.24167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.24583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.25000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.25417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.25833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.26250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.26667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.27083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.27500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.27917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.28333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.28750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.29167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.29583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.30000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.30417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.30833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.31250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.31667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.32083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.32500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.32917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.33333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.33750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.34167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.34583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.35000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.35417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.35833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.36250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.36667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.37083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.37500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.37917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.38333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.38750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.39167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.39583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.40000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.40417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.40833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.41250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.41667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.42083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.42500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.42917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.43333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.43750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.44167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.44583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.45000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.45417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.45833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.46250,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.46667,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.47083,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.47500,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.47917,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.48333,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.48750,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.49167,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.49583,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.50000,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.50417,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
28.50833,-111.46545,-111.46545,0.00000,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53455,-1.00093,1.04801,6.51291,0.00000,0.00000,0.35000,0.00000,none
