t,TWA,AWA,u,v,r,phi,p,delta,deltaMax,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
158.07917,-87.44893,-95.68051,-0.86986,-0.06610,-0.12268,-1.13311,0.24949,60.00000,60.00000,-144.31949,-1.18333,0.46124,0.11331,0.00000,0.00000,0.20000,0.00000,sheet
158.08333,-87.41961,-95.63519,-0.86808,-0.06614,-0.12297,-1.13206,0.25100,60.00000,60.00000,-144.36481,-1.18219,0.46012,0.11321,0.00000,0.00000,0.20000,0.00000,sheet
158.08750,-87.39022,-95.58976,-0.86629,-0.06617,-0.12326,-1.13102,0.25248,60.00000,60.00000,-144.41024,-1.18105,0.45900,0.11310,0.00000,0.00000,0.20000,0.00000,sheet
158.09167,-87.36076,-95.54420,-0.86450,-0.06620,-0.12354,-1.12996,0.25394,60.00000,60.00000,-144.45580,-1.17990,0.45788,0.11300,0.00000,0.00000,0.20000,0.00000,sheet
158.09583,-87.33123,-95.49853,-0.86270,-0.06623,-0.12382,-1.12890,0.25537,60.00000,60.00000,-144.50147,-1.17875,0.45675,0.11289,0.00000,0.00000,0.20000,0.00000,sheet
158.10000,-87.30164,-95.45274,-0.86090,-0.06625,-0.12409,-1.12783,0.25676,60.00000,60.00000,-144.54726,-1.17760,0.45563,0.11278,0.00000,0.00000,0.20000,0.00000,sheet
158.10417,-87.27198,-95.40684,-0.85909,-0.06627,-0.12436,-1.12676,0.25813,60.00000,60.00000,-144.59316,-1.17645,0.45451,0.11268,0.00000,0.00000,0.20000,0.00000,sheet
158.10833,-87.24226,-95.36082,-0.85727,-0.06629,-0.12463,-1.12568,0.25947,60.00000,60.00000,-144.63918,-1.17529,0.45338,0.11257,0.00000,0.00000,0.20000,0.00000,sheet
158.11250,-87.21248,-95.31469,-0.85546,-0.06630,-0.12489,-1.12460,0.26078,60.00000,60.00000,-144.68531,-1.17413,0.45226,0.11246,0.00000,0.00000,0.20000,0.00000,sheet
158.11667,-87.18263,-95.26845,-0.85363,-0.06631,-0.12514,-1.12351,0.26206,60.00000,60.00000,-144.73155,-1.17297,0.45113,0.11235,0.00000,0.00000,0.20000,0.00000,sheet
158.12083,-87.15273,-95.22210,-0.85180,-0.06632,-0.12539,-1.12241,0.26331,60.00000,60.00000,-144.77790,-1.17180,0.45001,0.11224,0.00000,0.00000,0.20000,0.00000,sheet
158.12500,-87.12276,-95.17565,-0.84997,-0.06632,-0.12563,-1.12131,0.26453,60.00000,60.00000,-144.82435,-1.17063,0.44888,0.11213,0.00000,0.00000,0.20000,0.00000,sheet
158.12917,-87.09274,-95.12908,-0.84813,-0.06632,-0.12587,-1.12021,0.26572,60.00000,60.00000,-144.87092,-1.16946,0.44775,0.11202,0.00000,0.00000,0.20000,0.00000,sheet
158.13333,-87.06266,-95.08242,-0.84629,-0.06632,-0.12611,-1.11910,0.26688,60.00000,60.00000,-144.91758,-1.16829,0.44663,0.11191,0.00000,0.00000,0.20000,0.00000,sheet
158.13750,-87.03253,-95.03565,-0.84444,-0.06631,-0.12634,-1.11799,0.26801,60.00000,60.00000,-144.96435,-1.16711,0.44550,0.11180,0.00000,0.00000,0.20000,0.00000,sheet
158.14167,-87.00234,-94.98877,-0.84259,-0.06630,-0.12657,-1.11687,0.26910,60.00000,60.00000,-145.01123,-1.16593,0.44437,0.11169,0.00000,0.00000,0.20000,0.00000,sheet
158.14583,-86.97210,-94.94180,-0.84073,-0.06628,-0.12679,-1.11574,0.27017,60.00000,60.00000,-145.05820,-1.16475,0.44324,0.11157,0.00000,0.00000,0.20000,0.00000,sheet
158.15000,-86.94180,-94.89472,-0.83887,-0.06627,-0.12701,-1.11462,0.27120,60.00000,60.00000,-145.10528,-1.16357,0.44212,0.11146,0.00000,0.00000,0.20000,0.00000,sheet
158.15417,-86.91145,-94.84755,-0.83700,-0.06625,-0.12722,-1.11348,0.27221,60.00000,60.00000,-145.15245,-1.16238,0.44099,0.11135,0.00000,0.00000,0.20000,0.00000,sheet
158.15833,-86.88106,-94.80028,-0.83513,-0.06622,-0.12743,-1.11235,0.27318,60.00000,60.00000,-145.19972,-1.16119,0.43986,0.11123,0.00000,0.00000,0.20000,0.00000,sheet
158.16250,-86.85061,-94.75292,-0.83326,-0.06619,-0.12764,-1.11121,0.27411,60.00000,60.00000,-145.24708,-1.16000,0.43873,0.11112,0.00000,0.00000,0.20000,0.00000,sheet
158.16667,-86.82011,-94.70546,-0.83138,-0.06616,-0.12784,-1.11006,0.27502,60.00000,60.00000,-145.29454,-1.15881,0.43760,0.11101,0.00000,0.00000,0.20000,0.00000,sheet
158.17083,-86.78957,-94.65791,-0.82949,-0.06613,-0.12803,-1.10891,0.27589,60.00000,60.00000,-145.34209,-1.15761,0.43647,0.11089,0.00000,0.00000,0.20000,0.00000,sheet
158.17500,-86.75898,-94.61027,-0.82760,-0.06609,-0.12823,-1.10776,0.27673,60.00000,60.00000,-145.38973,-1.15641,0.43534,0.11078,0.00000,0.00000,0.20000,0.00000,sheet
158.17917,-86.72835,-94.56253,-0.82571,-0.06605,-0.12842,-1.10661,0.27754,60.00000,60.00000,-145.43747,-1.15521,0.43421,0.11066,0.00000,0.00000,0.20000,0.00000,sheet
158.18333,-86.69767,-94.51471,-0.82381,-0.06601,-0.12860,-1.10545,0.27832,60.00000,60.00000,-145.48529,-1.15401,0.43309,0.11055,0.00000,0.00000,0.20000,0.00000,sheet
158.18750,-86.66695,-94.46680,-0.82191,-0.06596,-0.12878,-1.10429,0.27906,60.00000,60.00000,-145.53320,-1.15281,0.43196,0.11043,0.00000,0.00000,0.20000,0.00000,sheet
158.19167,-86.63618,-94.41880,-0.82001,-0.06591,-0.12895,-1.10313,0.27977,60.00000,60.00000,-145.58120,-1.15160,0.43083,0.11031,0.00000,0.00000,0.20000,0.00000,sheet
158.19583,-86.60538,-94.37072,-0.81810,-0.06585,-0.12913,-1.10196,0.28045,60.00000,60.00000,-145.62928,-1.15039,0.42970,0.11020,0.00000,0.00000,0.20000,0.00000,sheet
158.20000,-86.57453,-94.32256,-0.81618,-0.06580,-0.12929,-1.10079,0.28109,60.00000,60.00000,-145.67744,-1.14918,0.42857,0.11008,0.00000,0.00000,0.20000,0.00000,sheet
158.20417,-86.54364,-94.27431,-0.81426,-0.06574,-0.12946,-1.09962,0.28170,60.00000,60.00000,-145.72569,-1.14797,0.42745,0.10996,0.00000,0.00000,0.20000,0.00000,sheet
158.20833,-86.51272,-94.22598,-0.81234,-0.06568,-0.12962,-1.09844,0.28228,60.00000,60.00000,-145.77402,-1.14675,0.42632,0.10984,0.00000,0.00000,0.20000,0.00000,sheet
158.21250,-86.48175,-94.17757,-0.81042,-0.06561,-0.12977,-1.09726,0.28282,60.00000,60.00000,-145.82243,-1.14553,0.42519,0.10973,0.00000,0.00000,0.20000,0.00000,sheet
158.21667,-86.45076,-94.12908,-0.80849,-0.06554,-0.12992,-1.09608,0.28333,60.00000,60.00000,-145.87092,-1.14431,0.42407,0.10961,0.00000,0.00000,0.20000,0.00000,sheet
158.22083,-86.41972,-94.08051,-0.80655,-0.06547,-0.13007,-1.09490,0.28381,60.00000,60.00000,-145.91949,-1.14309,0.42294,0.10949,0.00000,0.00000,0.20000,0.00000,sheet
158.22500,-86.38865,-94.03187,-0.80461,-0.06539,-0.13022,-1.09372,0.28425,60.00000,60.00000,-145.96813,-1.14187,0.42182,0.10937,0.00000,0.00000,0.20000,0.00000,sheet
158.22917,-86.35755,-93.98315,-0.80267,-0.06532,-0.13036,-1.09253,0.28466,60.00000,60.00000,-146.01685,-1.14060,0.42067,0.10925,0.00000,0.00000,0.20000,0.00000,sheet
158.23333,-86.32641,-93.93436,-0.80073,-0.06523,-0.13049,-1.09135,0.28503,60.00000,60.00000,-146.06564,-1.13926,0.41949,0.10913,0.00000,0.00000,0.20000,0.00000,sheet
158.23750,-86.29524,-93.88550,-0.79878,-0.06515,-0.13063,-1.09016,0.28537,60.00000,60.00000,-146.11450,-1.13791,0.41831,0.10902,0.00000,0.00000,0.20000,0.00000,sheet
158.24167,-86.26404,-93.83656,-0.79683,-0.06506,-0.13076,-1.08897,0.28568,60.00000,60.00000,-146.16344,-1.13657,0.41714,0.10890,0.00000,0.00000,0.20000,0.00000,sheet
158.24583,-86.23281,-93.78756,-0.79487,-0.06497,-0.13088,-1.08778,0.28595,60.00000,60.00000,-146.21244,-1.13522,0.41596,0.10878,0.00000,0.00000,0.20000,0.00000,sheet
158.25000,-86.20155,-93.73849,-0.79291,-0.06488,-0.13100,-1.08659,0.28619,60.00000,60.00000,-146.26151,-1.13387,0.41478,0.10866,0.00000,0.00000,0.20000,0.00000,sheet
158.25417,-86.17026,-93.68935,-0.79095,-0.06478,-0.13112,-1.08539,0.28639,60.00000,60.00000,-146.31065,-1.13251,0.41360,0.10854,0.00000,0.00000,0.20000,0.00000,sheet
158.25833,-86.13894,-93.64014,-0.78898,-0.06469,-0.13124,-1.08420,0.28655,60.00000,60.00000,-146.35986,-1.13116,0.41243,0.10842,0.00000,0.00000,0.20000,0.00000,sheet
158.26250,-86.10760,-93.59087,-0.78701,-0.06458,-0.13135,-1.08300,0.28669,60.00000,60.00000,-146.40913,-1.12980,0.41125,0.10830,0.00000,0.00000,0.20000,0.00000,sheet
158.26667,-86.07623,-93.54154,-0.78504,-0.06448,-0.13146,-1.08181,0.28678,60.00000,60.00000,-146.45846,-1.12844,0.41008,0.10818,0.00000,0.00000,0.20000,0.00000,sheet
158.27083,-86.04483,-93.49214,-0.78306,-0.06437,-0.13156,-1.08061,0.28684,60.00000,60.00000,-146.50786,-1.12708,0.40891,0.10806,0.00000,0.00000,0.20000,0.00000,sheet
158.27500,-86.01341,-93.44269,-0.78108,-0.06426,-0.13166,-1.07942,0.28687,60.00000,60.00000,-146.55731,-1.12572,0.40774,0.10794,0.00000,0.00000,0.20000,0.00000,sheet
158.27917,-85.98197,-93.39317,-0.77910,-0.06415,-0.13176,-1.07822,0.28686,60.00000,60.00000,-146.60683,-1.12436,0.40656,0.10782,0.00000,0.00000,0.20000,0.00000,sheet
158.28333,-85.95050,-93.34359,-0.77711,-0.06404,-0.13185,-1.07703,0.28682,60.00000,60.00000,-146.65641,-1.12299,0.40540,0.10770,0.00000,0.00000,0.20000,0.00000,sheet
158.28750,-85.91901,-93.29396,-0.77512,-0.06392,-0.13194,-1.07583,0.28675,60.00000,60.00000,-146.70604,-1.12163,0.40423,0.10758,0.00000,0.00000,0.20000,0.00000,sheet
158.29167,-85.88751,-93.24426,-0.77313,-0.06380,-0.13203,-1.07464,0.28664,60.00000,60.00000,-146.75574,-1.12026,0.40306,0.10746,0.00000,0.00000,0.20000,0.00000,sheet
158.29583,-85.85598,-93.19452,-0.77114,-0.06367,-0.13211,-1.07345,0.28649,60.00000,60.00000,-146.80548,-1.11889,0.40189,0.10734,0.00000,0.00000,0.20000,0.00000,sheet
158.30000,-85.82443,-93.14471,-0.76914,-0.06355,-0.13220,-1.07225,0.28631,60.00000,60.00000,-146.85529,-1.11752,0.40073,0.10723,0.00000,0.00000,0.20000,0.00000,sheet
158.30417,-85.79286,-93.09486,-0.76714,-0.06342,-0.13227,-1.07106,0.28610,60.00000,60.00000,-146.90514,-1.11615,0.39957,0.10711,0.00000,0.00000,0.20000,0.00000,sheet
158.30833,-85.76127,-93.04495,-0.76513,-0.06329,-0.13235,-1.06987,0.28585,60.00000,60.00000,-146.95505,-1.11477,0.39840,0.10699,0.00000,0.00000,0.20000,0.00000,sheet
158.31250,-85.72967,-92.99499,-0.76313,-0.06315,-0.13242,-1.06868,0.28557,60.00000,60.00000,-147.00501,-1.11340,0.39724,0.10687,0.00000,0.00000,0.20000,0.00000,sheet
158.31667,-85.69804,-92.94497,-0.76112,-0.06301,-0.13249,-1.06749,0.28526,60.00000,60.00000,-147.05503,-1.11202,0.39608,0.10675,0.00000,0.00000,0.20000,0.00000,sheet
158.32083,-85.66641,-92.89491,-0.75910,-0.06288,-0.13255,-1.06630,0.28491,60.00000,60.00000,-147.10509,-1.11064,0.39493,0.10663,0.00000,0.00000,0.20000,0.00000,sheet
158.32500,-85.63476,-92.84480,-0.75709,-0.06273,-0.13261,-1.06511,0.28453,60.00000,60.00000,-147.15520,-1.10926,0.39377,0.10651,0.00000,0.00000,0.20000,0.00000,sheet
158.32917,-85.60309,-92.79464,-0.75507,-0.06259,-0.13267,-1.06393,0.28411,60.00000,60.00000,-147.20536,-1.10788,0.39262,0.10639,0.00000,0.00000,0.20000,0.00000,sheet
158.33333,-85.57141,-92.74444,-0.75305,-0.06244,-0.13273,-1.06275,0.28366,60.00000,60.00000,-147.25556,-1.10650,0.39146,0.10627,0.00000,0.00000,0.20000,0.00000,sheet
158.33750,-85.53972,-92.69419,-0.75103,-0.06229,-0.13278,-1.06157,0.28318,60.00000,60.00000,-147.30581,-1.10511,0.39031,0.10616,0.00000,0.00000,0.20000,0.00000,sheet
158.34167,-85.50801,-92.64389,-0.74900,-0.06214,-0.13283,-1.06039,0.28267,60.00000,60.00000,-147.35611,-1.10373,0.38916,0.10604,0.00000,0.00000,0.20000,0.00000,sheet
158.34583,-85.47630,-92.59355,-0.74697,-0.06198,-0.13288,-1.05921,0.28212,60.00000,60.00000,-147.40645,-1.10234,0.38801,0.10592,0.00000,0.00000,0.20000,0.00000,sheet
158.35000,-85.44457,-92.54317,-0.74494,-0.06183,-0.13292,-1.05804,0.28154,60.00000,60.00000,-147.45683,-1.10096,0.38686,0.10580,0.00000,0.00000,0.20000,0.00000,sheet
158.35417,-85.41283,-92.49275,-0.74291,-0.06167,-0.13296,-1.05686,0.28093,60.00000,60.00000,-147.50725,-1.09957,0.38572,0.10569,0.00000,0.00000,0.20000,0.00000,sheet
158.35833,-85.38108,-92.44228,-0.74087,-0.06150,-0.13300,-1.05569,0.28028,60.00000,60.00000,-147.55772,-1.09818,0.38457,0.10557,0.00000,0.00000,0.20000,0.00000,sheet
158.36250,-85.34933,-92.39178,-0.73883,-0.06134,-0.13304,-1.05453,0.27960,60.00000,60.00000,-147.60822,-1.09679,0.38343,0.10545,0.00000,0.00000,0.20000,0.00000,sheet
158.36667,-85.31756,-92.34123,-0.73679,-0.06117,-0.13307,-1.05336,0.27889,60.00000,60.00000,-147.65877,-1.09540,0.38229,0.10534,0.00000,0.00000,0.20000,0.00000,sheet
158.37083,-85.28579,-92.29065,-0.73475,-0.06100,-0.13310,-1.05220,0.27815,60.00000,60.00000,-147.70935,-1.09400,0.38115,0.10522,0.00000,0.00000,0.20000,0.00000,sheet
158.37500,-85.25402,-92.24003,-0.73270,-0.06083,-0.13313,-1.05105,0.27738,60.00000,60.00000,-147.75997,-1.09261,0.38002,0.10510,0.00000,0.00000,0.20000,0.00000,sheet
158.37917,-85.22223,-92.18938,-0.73065,-0.06065,-0.13315,-1.04989,0.27658,60.00000,60.00000,-147.81062,-1.09121,0.37888,0.10499,0.00000,0.00000,0.20000,0.00000,sheet
158.38333,-85.19044,-92.13869,-0.72860,-0.06048,-0.13317,-1.04874,0.27575,60.00000,60.00000,-147.86131,-1.08982,0.37775,0.10487,0.00000,0.00000,0.20000,0.00000,sheet
158.38750,-85.15865,-92.08796,-0.72655,-0.06030,-0.13319,-1.04759,0.27488,60.00000,60.00000,-147.91204,-1.08842,0.37661,0.10476,0.00000,0.00000,0.20000,0.00000,sheet
158.39167,-85.12685,-92.03720,-0.72449,-0.06012,-0.13321,-1.04645,0.27399,60.00000,60.00000,-147.96280,-1.08702,0.37548,0.10465,0.00000,0.00000,0.20000,0.00000,sheet
158.39583,-85.09505,-91.98641,-0.72244,-0.05993,-0.13322,-1.04531,0.27306,60.00000,60.00000,-148.01359,-1.08560,0.37434,0.10453,0.00000,0.00000,0.20000,0.00000,sheet
158.40000,-85.06324,-91.93559,-0.72038,-0.05974,-0.13323,-1.04418,0.27211,60.00000,60.00000,-148.06441,-1.08409,0.37317,0.10442,0.00000,0.00000,0.20000,0.00000,sheet
158.40417,-85.03143,-91.88474,-0.71831,-0.05956,-0.13324,-1.04304,0.27112,60.00000,60.00000,-148.11526,-1.08257,0.37199,0.10430,0.00000,0.00000,0.20000,0.00000,sheet
158.40833,-84.99962,-91.83386,-0.71625,-0.05936,-0.13325,-1.04192,0.27010,60.00000,60.00000,-148.16614,-1.08106,0.37082,0.10419,0.00000,0.00000,0.20000,0.00000,sheet
158.41250,-84.96781,-91.78295,-0.71419,-0.05917,-0.13325,-1.04079,0.26905,60.00000,60.00000,-148.21705,-1.07955,0.36964,0.10408,0.00000,0.00000,0.20000,0.00000,sheet
158.41667,-84.93600,-91.73202,-0.71212,-0.05898,-0.13325,-1.03967,0.26798,60.00000,60.00000,-148.26798,-1.07804,0.36847,0.10397,0.00000,0.00000,0.20000,0.00000,sheet
158.42083,-84.90419,-91.68106,-0.71005,-0.05878,-0.13325,-1.03856,0.26687,60.00000,60.00000,-148.31894,-1.07652,0.36731,0.10386,0.00000,0.00000,0.20000,0.00000,sheet
158.42500,-84.87238,-91.63007,-0.70798,-0.05858,-0.13325,-1.03745,0.26573,60.00000,60.00000,-148.36993,-1.07501,0.36614,0.10375,0.00000,0.00000,0.20000,0.00000,sheet
158.42917,-84.84057,-91.57907,-0.70590,-0.05838,-0.13324,-1.03635,0.26456,60.00000,60.00000,-148.42093,-1.07349,0.36498,0.10363,0.00000,0.00000,0.20000,0.00000,sheet
158.43333,-84.80876,-91.52803,-0.70383,-0.05817,-0.13323,-1.03525,0.26337,60.00000,60.00000,-148.47197,-1.07197,0.36382,0.10352,0.00000,0.00000,0.20000,0.00000,sheet
158.43750,-84.77696,-91.47698,-0.70175,-0.05796,-0.13322,-1.03415,0.26215,60.00000,60.00000,-148.52302,-1.07046,0.36266,0.10342,0.00000,0.00000,0.20000,0.00000,sheet
158.44167,-84.74515,-91.42590,-0.69968,-0.05776,-0.13321,-1.03306,0.26089,60.00000,60.00000,-148.57410,-1.06894,0.36150,0.10331,0.00000,0.00000,0.20000,0.00000,sheet
158.44583,-84.71336,-91.37480,-0.69760,-0.05754,-0.13319,-1.03198,0.25961,60.00000,60.00000,-148.62520,-1.06742,0.36035,0.10320,0.00000,0.00000,0.20000,0.00000,sheet
158.45000,-84.68156,-91.32368,-0.69551,-0.05733,-0.13317,-1.03090,0.25831,60.00000,60.00000,-148.67632,-1.06590,0.35920,0.10309,0.00000,0.00000,0.20000,0.00000,sheet
158.45417,-84.64977,-91.27255,-0.69343,-0.05712,-0.13315,-1.02982,0.25697,60.00000,60.00000,-148.72745,-1.06438,0.35805,0.10298,0.00000,0.00000,0.20000,0.00000,sheet
158.45833,-84.61798,-91.22139,-0.69135,-0.05690,-0.13313,-1.02876,0.25561,60.00000,60.00000,-148.77861,-1.06286,0.35690,0.10288,0.00000,0.00000,0.20000,0.00000,sheet
158.46250,-84.58621,-91.17022,-0.68926,-0.05668,-0.13311,-1.02769,0.25422,60.00000,60.00000,-148.82978,-1.06134,0.35576,0.10277,0.00000,0.00000,0.20000,0.00000,sheet
158.46667,-84.55443,-91.11903,-0.68717,-0.05646,-0.13308,-1.02664,0.25281,60.00000,60.00000,-148.88097,-1.05982,0.35462,0.10266,0.00000,0.00000,0.20000,0.00000,sheet
158.47083,-84.52266,-91.06782,-0.68508,-0.05623,-0.13305,-1.02559,0.25136,60.00000,60.00000,-148.93218,-1.05830,0.35348,0.10256,0.00000,0.00000,0.20000,0.00000,sheet
158.47500,-84.49091,-91.01660,-0.68299,-0.05601,-0.13302,-1.02454,0.24990,60.00000,60.00000,-148.98340,-1.05678,0.35234,0.10245,0.00000,0.00000,0.20000,0.00000,sheet
158.47917,-84.45915,-90.96536,-0.68090,-0.05578,-0.13299,-1.02351,0.24841,60.00000,60.00000,-149.03464,-1.05525,0.35120,0.10235,0.00000,0.00000,0.20000,0.00000,sheet
158.48333,-84.42741,-90.91411,-0.67881,-0.05555,-0.13295,-1.02247,0.24689,60.00000,60.00000,-149.08589,-1.05373,0.35007,0.10225,0.00000,0.00000,0.20000,0.00000,sheet
158.48750,-84.39567,-90.86284,-0.67671,-0.05532,-0.13291,-1.02145,0.24535,60.00000,60.00000,-149.13716,-1.05221,0.34894,0.10214,0.00000,0.00000,0.20000,0.00000,sheet
158.49167,-84.36395,-90.81157,-0.67462,-0.05508,-0.13287,-1.02043,0.24378,60.00000,60.00000,-149.18843,-1.05068,0.34781,0.10204,0.00000,0.00000,0.20000,0.00000,sheet
158.49583,-84.33223,-90.76028,-0.67252,-0.05485,-0.13283,-1.01942,0.24220,60.00000,60.00000,-149.23972,-1.04916,0.34669,0.10194,0.00000,0.00000,0.20000,0.00000,sheet
158.50000,-84.30053,-90.70898,-0.67042,-0.05461,-0.13279,-1.01841,0.24058,60.00000,60.00000,-149.29102,-1.04764,0.34556,0.10184,0.00000,0.00000,0.20000,0.00000,sheet
158.50417,-84.26883,-90.65767,-0.66832,-0.05437,-0.13274,-1.01741,0.23895,60.00000,60.00000,-149.34233,-1.04611,0.34444,0.10174,0.00000,0.00000,0.20000,0.00000,sheet
158.50833,-84.23715,-90.60635,-0.66622,-0.05413,-0.13270,-1.01642,0.23729,60.00000,60.00000,-149.39365,-1.04459,0.34333,0.10164,0.00000,0.00000,0.20000,0.00000,sheet
158.51250,-84.20547,-90.55502,-0.66412,-0.05389,-0.13265,-1.01543,0.23561,60.00000,60.00000,-149.44498,-1.04306,0.34221,0.10154,0.00000,0.00000,0.20000,0.00000,sheet
158.51667,-84.17381,-90.50368,-0.66201,-0.05364,-0.13259,-1.01446,0.23391,60.00000,60.00000,-149.49632,-1.04153,0.34110,0.10145,0.00000,0.00000,0.20000,0.00000,sheet
158.52083,-84.14216,-90.45234,-0.65991,-0.05339,-0.13254,-1.01348,0.23219,60.00000,60.00000,-149.54766,-1.04001,0.33999,0.10135,0.00000,0.00000,0.20000,0.00000,sheet
158.52500,-84.11053,-90.40099,-0.65780,-0.05314,-0.13249,-1.01252,0.23044,60.00000,60.00000,-149.59901,-1.03848,0.33888,0.10125,0.00000,0.00000,0.20000,0.00000,sheet
158.52917,-84.07891,-90.34963,-0.65569,-0.05289,-0.13243,-1.01156,0.22868,60.00000,60.00000,-149.65037,-1.03696,0.33778,0.10116,0.00000,0.00000,0.20000,0.00000,sheet
158.53333,-84.04730,-90.29827,-0.65358,-0.05264,-0.13237,-1.01062,0.22690,60.00000,60.00000,-149.70173,-1.03543,0.33667,0.10106,0.00000,0.00000,0.20000,0.00000,sheet
158.53750,-84.01570,-90.24690,-0.65148,-0.05238,-0.13231,-1.00967,0.22509,60.00000,60.00000,-149.75310,-1.03390,0.33557,0.10097,0.00000,0.00000,0.20000,0.00000,sheet
158.54167,-83.98413,-90.19553,-0.64936,-0.05212,-0.13225,-1.00874,0.22327,60.00000,60.00000,-149.80447,-1.03238,0.33448,0.10087,0.00000,0.00000,0.20000,0.00000,sheet
158.54583,-83.95256,-90.14415,-0.64725,-0.05187,-0.13218,-1.00781,0.22143,60.00000,60.00000,-149.85585,-1.03085,0.33338,0.10078,0.00000,0.00000,0.20000,0.00000,sheet
158.55000,-83.92101,-90.09278,-0.64514,-0.05160,-0.13212,-1.00689,0.21957,60.00000,60.00000,-149.90722,-1.02932,0.33229,0.10069,0.00000,0.00000,0.20000,0.00000,sheet
158.55417,-83.88948,-90.04140,-0.64303,-0.05134,-0.13205,-1.00598,0.21769,60.00000,60.00000,-149.95860,-1.02780,0.33120,0.10060,0.00000,0.00000,0.20000,0.00000,sheet
158.55833,-83.85796,-89.99001,-0.64091,-0.05108,-0.13198,-1.00508,0.21579,60.00000,60.00000,-150.00999,-1.02625,0.33011,0.10051,0.00000,0.00000,0.20000,0.00000,sheet
158.56250,-83.82646,-89.93863,-0.63880,-0.05081,-0.13191,-1.00418,0.21388,60.00000,60.00000,-150.06137,-1.02463,0.32898,0.10042,0.00000,0.00000,0.20000,0.00000,sheet
158.56667,-83.79498,-89.88725,-0.63668,-0.05054,-0.13184,-1.00330,0.21195,60.00000,60.00000,-150.11275,-1.02300,0.32786,0.10033,0.00000,0.00000,0.20000,0.00000,sheet
158.57083,-83.76352,-89.83587,-0.63456,-0.05027,-0.13176,-1.00242,0.21000,60.00000,60.00000,-150.16413,-1.02138,0.32673,0.10024,0.00000,0.00000,0.20000,0.00000,sheet
158.57500,-83.73207,-89.78450,-0.63245,-0.05000,-0.13169,-1.00155,0.20803,60.00000,60.00000,-150.21550,-1.01975,0.32562,0.10015,0.00000,0.00000,0.20000,0.00000,sheet
158.57917,-83.70064,-89.73312,-0.63033,-0.04973,-0.13161,-1.00069,0.20605,60.00000,60.00000,-150.26688,-1.01813,0.32450,0.10007,0.00000,0.00000,0.20000,0.00000,sheet
158.58333,-83.66923,-89.68176,-0.62821,-0.04945,-0.13153,-0.99983,0.20405,60.00000,60.00000,-150.31824,-1.01650,0.32339,0.09998,0.00000,0.00000,0.20000,0.00000,sheet
158.58750,-83.63784,-89.63039,-0.62609,-0.04917,-0.13145,-0.99898,0.20204,60.00000,60.00000,-150.36961,-1.01488,0.32228,0.09990,0.00000,0.00000,0.20000,0.00000,sheet
158.59167,-83.60647,-89.57903,-0.62397,-0.04889,-0.13137,-0.99815,0.20001,60.00000,60.00000,-150.42097,-1.01326,0.32117,0.09981,0.00000,0.00000,0.20000,0.00000,sheet
158.59583,-83.57512,-89.52768,-0.62185,-0.04861,-0.13128,-0.99732,0.19796,60.00000,60.00000,-150.47232,-1.01163,0.32007,0.09973,0.00000,0.00000,0.20000,0.00000,sheet
158.60000,-83.54379,-89.47633,-0.61973,-0.04833,-0.13120,-0.99650,0.19590,60.00000,60.00000,-150.52367,-1.01001,0.31897,0.09965,0.00000,0.00000,0.20000,0.00000,sheet
158.60417,-83.51247,-89.42499,-0.61761,-0.04805,-0.13111,-0.99569,0.19383,60.00000,60.00000,-150.57501,-1.00839,0.31787,0.09957,0.00000,0.00000,0.20000,0.00000,sheet
158.60833,-83.48118,-89.37365,-0.61549,-0.04776,-0.13102,-0.99488,0.19175,60.00000,60.00000,-150.62635,-1.00676,0.31678,0.09949,0.00000,0.00000,0.20000,0.00000,sheet
158.61250,-83.44992,-89.32233,-0.61336,-0.04747,-0.13093,-0.99409,0.18965,60.00000,60.00000,-150.67767,-1.00514,0.31568,0.09941,0.00000,0.00000,0.20000,0.00000,sheet
158.61667,-83.41867,-89.27101,-0.61124,-0.04718,-0.13084,-0.99330,0.18754,60.00000,60.00000,-150.72899,-1.00352,0.31460,0.09933,0.00000,0.00000,0.20000,0.00000,sheet
158.62083,-83.38744,-89.21970,-0.60912,-0.04689,-0.13075,-0.99252,0.18541,60.00000,60.00000,-150.78030,-1.00190,0.31351,0.09925,0.00000,0.00000,0.20000,0.00000,sheet
158.62500,-83.35624,-89.16840,-0.60699,-0.04660,-0.13065,-0.99176,0.18328,60.00000,60.00000,-150.83160,-1.00027,0.31243,0.09918,0.00000,0.00000,0.20000,0.00000,sheet
158.62917,-83.32506,-89.11711,-0.60487,-0.04631,-0.13056,-0.99100,0.18113,60.00000,60.00000,-150.88289,-0.99865,0.31135,0.09910,0.00000,0.00000,0.20000,0.00000,sheet
158.63333,-83.29390,-89.06583,-0.60274,-0.04601,-0.13046,-0.99025,0.17898,60.00000,60.00000,-150.93417,-0.99703,0.31027,0.09902,0.00000,0.00000,0.20000,0.00000,sheet
158.63750,-83.26277,-89.01457,-0.60062,-0.04571,-0.13036,-0.98951,0.17681,60.00000,60.00000,-150.98543,-0.99541,0.30920,0.09895,0.00000,0.00000,0.20000,0.00000,sheet
158.64167,-83.23166,-88.96331,-0.59849,-0.04542,-0.13026,-0.98877,0.17464,60.00000,60.00000,-151.03669,-0.99379,0.30813,0.09888,0.00000,0.00000,0.20000,0.00000,sheet
